data;cidade;precipitacao
2007-03-31;CAMETA;449,8
2007-04-30;CAMETA;321,5
2007-05-31;CAMETA;190,5
2007-06-30;CAMETA;94,7
2007-07-31;CAMETA;103,7
2007-08-31;CAMETA;71,4
2007-09-30;CAMETA;25,8
2007-10-31;CAMETA;144,3
2007-11-30;CAMETA;31,3
2007-12-31;CAMETA;236
2008-01-31;CAMETA;402,8
2008-02-29;CAMETA;376,4
2008-03-31;CAMETA;413
2008-04-30;CAMETA;280,3
2008-05-31;CAMETA;372,2
2008-06-30;CAMETA;276,8
2008-07-31;CAMETA;79,5
2008-08-31;CAMETA;38,4
2008-09-30;CAMETA;134,5
2008-10-31;CAMETA;37,7
2008-11-30;CAMETA;72,3
2008-12-31;CAMETA;161,4
2009-01-31;CAMETA;286,6
2009-02-28;CAMETA;327,2
2009-03-31;CAMETA;579,3
2009-04-30;CAMETA;385,4
2009-05-31;CAMETA;524,2
2009-06-30;CAMETA;345,3
2009-07-31;CAMETA;95,9
2009-08-31;CAMETA;40
2009-09-30;CAMETA;28,3
2009-10-31;CAMETA;48,5
2009-11-30;CAMETA;0
2009-12-31;CAMETA;383,2
2010-01-31;CAMETA;389
2010-02-28;CAMETA;240,1
2010-03-31;CAMETA;258,7
2010-04-30;CAMETA;294,5
2010-05-31;CAMETA;366,2
2010-06-30;CAMETA;70
2010-07-31;CAMETA;136,7
2010-08-31;CAMETA;170,8
2010-09-30;CAMETA;11,7
2010-10-31;CAMETA;80,8
2010-11-30;CAMETA;116,1
2010-12-31;CAMETA;207,1
2011-01-31;CAMETA;635,1
2011-02-28;CAMETA;436,4
2011-03-31;CAMETA;355
2011-04-30;CAMETA;470,2
2011-05-31;CAMETA;300,7
2011-06-30;CAMETA;108,1
2011-07-31;CAMETA;142,6
2011-08-31;CAMETA;81,8
2011-09-30;CAMETA;58,9
2011-10-31;CAMETA;46,3
2011-11-30;CAMETA;118,2
2011-12-31;CAMETA;57
2012-01-31;CAMETA;213,5
2012-02-29;CAMETA;454,1
2012-03-31;CAMETA;293,6
2012-04-30;CAMETA;375,1
2012-05-31;CAMETA;187,1
2012-06-30;CAMETA;101,7
2012-07-31;CAMETA;94,3
2012-08-31;CAMETA;63,3
2012-09-30;CAMETA;17,3
2012-10-31;CAMETA;53,8
2012-11-30;CAMETA;3,4
2012-12-31;CAMETA;322,8
2007-01-31;TRES PASSOS;null
2007-02-28;TRES PASSOS;null
2007-03-31;TRES PASSOS;null
2007-04-30;TRES PASSOS;null
2007-05-31;TRES PASSOS;null
2007-06-30;TRES PASSOS;null
2007-07-31;TRES PASSOS;null
2007-08-31;TRES PASSOS;null
2007-09-30;TRES PASSOS;null
2007-10-31;TRES PASSOS;null
2007-11-30;TRES PASSOS;null
2007-12-31;TRES PASSOS;null
2008-01-31;TRES PASSOS;null
2008-02-29;TRES PASSOS;null
2008-03-31;TRES PASSOS;null
2008-04-30;TRES PASSOS;null
2008-05-31;TRES PASSOS;null
2008-06-30;TRES PASSOS;null
2008-07-31;TRES PASSOS;null
2008-08-31;TRES PASSOS;null
2008-09-30;TRES PASSOS;null
2008-10-31;TRES PASSOS;null
2008-11-30;TRES PASSOS;null
2008-12-31;TRES PASSOS;null
2009-01-31;TRES PASSOS;null
2009-02-28;TRES PASSOS;null
2009-03-31;TRES PASSOS;null
2009-04-30;TRES PASSOS;null
2009-05-31;TRES PASSOS;null
2009-06-30;TRES PASSOS;null
2009-07-31;TRES PASSOS;null
2009-08-31;TRES PASSOS;null
2009-09-30;TRES PASSOS;null
2009-10-31;TRES PASSOS;null
2009-11-30;TRES PASSOS;null
2009-12-31;TRES PASSOS;null
2010-01-31;TRES PASSOS;null
2010-02-28;TRES PASSOS;null
2010-03-31;TRES PASSOS;null
2010-04-30;TRES PASSOS;null
2010-05-31;TRES PASSOS;null
2010-06-30;TRES PASSOS;null
2010-07-31;TRES PASSOS;null
2010-08-31;TRES PASSOS;null
2010-09-30;TRES PASSOS;null
2010-10-31;TRES PASSOS;null
2010-11-30;TRES PASSOS;null
2010-12-31;TRES PASSOS;null
2011-01-31;TRES PASSOS;null
2011-02-28;TRES PASSOS;null
2011-03-31;TRES PASSOS;null
2011-04-30;TRES PASSOS;null
2011-05-31;TRES PASSOS;null
2011-06-30;TRES PASSOS;null
2011-07-31;TRES PASSOS;null
2011-08-31;TRES PASSOS;null
2011-09-30;TRES PASSOS;null
2011-10-31;TRES PASSOS;null
2011-11-30;TRES PASSOS;null
2011-12-31;TRES PASSOS;null
2012-01-31;TRES PASSOS;null
2012-02-29;TRES PASSOS;null
2012-03-31;TRES PASSOS;null
2012-04-30;TRES PASSOS;null
2012-05-31;TRES PASSOS;null
2012-06-30;TRES PASSOS;null
2012-07-31;TRES PASSOS;null
2012-08-31;TRES PASSOS;null
2012-09-30;TRES PASSOS;null
2012-10-31;TRES PASSOS;null
2012-11-30;TRES PASSOS;null
2012-12-31;TRES PASSOS;null
2007-01-31;REALENGO;113
2007-02-28;REALENGO;140,6
2007-03-31;REALENGO;18,2
2007-04-30;REALENGO;115,4
2007-05-31;REALENGO;61,1
2007-06-30;REALENGO;44,5
2007-07-31;REALENGO;33,5
2007-08-31;REALENGO;8,4
2007-09-30;REALENGO;16,1
2007-10-31;REALENGO;146,6
2007-11-30;REALENGO;79,7
2007-12-31;REALENGO;194,5
2008-01-31;REALENGO;160,2
2008-02-29;REALENGO;179,7
2008-03-31;REALENGO;154,6
2008-04-30;REALENGO;109,5
2008-05-31;REALENGO;51,6
2008-06-30;REALENGO;31,4
2008-07-31;REALENGO;22,7
2008-08-31;REALENGO;27,9
2008-09-30;REALENGO;57,7
2008-10-31;REALENGO;80,4
2008-11-30;REALENGO;135,2
2008-12-31;REALENGO;161,6
2009-01-31;REALENGO;116,5
2009-02-28;REALENGO;66,1
2009-03-31;REALENGO;111,2
2009-04-30;REALENGO;98,1
2009-05-31;REALENGO;74,1
2009-06-30;REALENGO;50,4
2009-07-31;REALENGO;82,1
2009-08-31;REALENGO;25,1
2009-09-30;REALENGO;94,9
2009-10-31;REALENGO;118,6
2009-11-30;REALENGO;122,3
2009-12-31;REALENGO;356,6
2010-01-31;REALENGO;239,3
2010-02-28;REALENGO;51,5
2010-03-31;REALENGO;386,2
2010-04-30;REALENGO;222,6
2010-05-31;REALENGO;49,3
2010-06-30;REALENGO;44,4
2010-07-31;REALENGO;50,3
2010-08-31;REALENGO;7,7
2010-09-30;REALENGO;36,7
2010-10-31;REALENGO;73
2010-11-30;REALENGO;90,4
2010-12-31;REALENGO;151,4
2011-01-31;REALENGO;166,1
2011-02-28;REALENGO;22,3
2011-03-31;REALENGO;112,6
2011-04-30;REALENGO;179,1
2011-05-31;REALENGO;90,8
2011-06-30;REALENGO;29
2011-07-31;REALENGO;11,9
2011-08-31;REALENGO;7,9
2011-09-30;REALENGO;21,7
2011-10-31;REALENGO;63,6
2011-11-30;REALENGO;78,8
2011-12-31;REALENGO;184,7
2012-01-31;REALENGO;184,2
2012-02-29;REALENGO;25,8
2012-03-31;REALENGO;165,8
2012-04-30;REALENGO;51,9
2012-05-31;REALENGO;140,6
2012-06-30;REALENGO;66,3
2012-07-31;REALENGO;29,5
2012-08-31;REALENGO;25
2012-09-30;REALENGO;86,5
2012-10-31;REALENGO;58
2012-11-30;REALENGO;70,8
2012-12-31;REALENGO;124,4
2007-01-31;CHAPADINHA;27,8
2007-02-28;CHAPADINHA;313,7
2007-03-31;CHAPADINHA;391,2
2007-04-30;CHAPADINHA;557,3
2007-05-31;CHAPADINHA;207,9
2007-06-30;CHAPADINHA;25,9
2007-07-31;CHAPADINHA;1,3
2007-08-31;CHAPADINHA;0
2007-09-30;CHAPADINHA;0
2007-10-31;CHAPADINHA;0
2007-11-30;CHAPADINHA;,1
2007-12-31;CHAPADINHA;18,3
2008-01-31;CHAPADINHA;218,7
2008-02-29;CHAPADINHA;294,6
2008-03-31;CHAPADINHA;751
2008-04-30;CHAPADINHA;648,9
2008-05-31;CHAPADINHA;219
2008-06-30;CHAPADINHA;61,6
2008-07-31;CHAPADINHA;6,2
2008-08-31;CHAPADINHA;12,3
2008-09-30;CHAPADINHA;3,1
2008-10-31;CHAPADINHA;18
2008-11-30;CHAPADINHA;,1
2008-12-31;CHAPADINHA;66,2
2009-01-31;CHAPADINHA;227,4
2009-02-28;CHAPADINHA;320
2009-03-31;CHAPADINHA;464,3
2009-04-30;CHAPADINHA;481,4
2009-05-31;CHAPADINHA;345
2009-06-30;CHAPADINHA;133,5
2009-07-31;CHAPADINHA;25
2009-08-31;CHAPADINHA;0
2009-09-30;CHAPADINHA;1,2
2009-10-31;CHAPADINHA;12,7
2009-11-30;CHAPADINHA;,9
2009-12-31;CHAPADINHA;44,3
2010-01-31;CHAPADINHA;242,8
2010-02-28;CHAPADINHA;109
2010-03-31;CHAPADINHA;139
2010-04-30;CHAPADINHA;228,5
2010-05-31;CHAPADINHA;150,3
2010-06-30;CHAPADINHA;92,9
2010-07-31;CHAPADINHA;49,9
2010-08-31;CHAPADINHA;,5
2010-09-30;CHAPADINHA;0
2010-10-31;CHAPADINHA;15
2010-11-30;CHAPADINHA;85
2010-12-31;CHAPADINHA;137,7
2011-01-31;CHAPADINHA;318,3
2011-02-28;CHAPADINHA;331,3
2011-03-31;CHAPADINHA;357,1
2011-04-30;CHAPADINHA;471,8
2011-05-31;CHAPADINHA;240,6
2011-06-30;CHAPADINHA;63,4
2011-07-31;CHAPADINHA;21,6
2011-08-31;CHAPADINHA;,7
2011-09-30;CHAPADINHA;0
2011-10-31;CHAPADINHA;133
2011-11-30;CHAPADINHA;89,9
2011-12-31;CHAPADINHA;3,3
2012-01-31;CHAPADINHA;407,3
2012-02-29;CHAPADINHA;240,5
2012-03-31;CHAPADINHA;202,4
2012-04-30;CHAPADINHA;35
2012-05-31;CHAPADINHA;25
2012-06-30;CHAPADINHA;34,3
2012-07-31;CHAPADINHA;2,1
2012-08-31;CHAPADINHA;15,2
2012-09-30;CHAPADINHA;,6
2012-10-31;CHAPADINHA;,1
2012-11-30;CHAPADINHA;80
2012-12-31;CHAPADINHA;134,9
2007-01-31;RIO DE JANEIRO;58
2007-02-28;RIO DE JANEIRO;90
2007-03-31;RIO DE JANEIRO;7,6
2007-04-30;RIO DE JANEIRO;41,2
2007-05-31;RIO DE JANEIRO;103,6
2007-06-30;RIO DE JANEIRO;44,3
2007-07-31;RIO DE JANEIRO;40,5
2007-08-31;RIO DE JANEIRO;7,2
2007-09-30;RIO DE JANEIRO;13
2007-10-31;RIO DE JANEIRO;194,1
2007-11-30;RIO DE JANEIRO;126,5
2007-12-31;RIO DE JANEIRO;178,8
2008-01-31;RIO DE JANEIRO;117,6
2008-02-29;RIO DE JANEIRO;131,7
2008-03-31;RIO DE JANEIRO;173,2
2008-04-30;RIO DE JANEIRO;94,5
2008-05-31;RIO DE JANEIRO;57
2008-06-30;RIO DE JANEIRO;50,4
2008-07-31;RIO DE JANEIRO;43,9
2008-08-31;RIO DE JANEIRO;51,6
2008-09-30;RIO DE JANEIRO;86,8
2008-10-31;RIO DE JANEIRO;72,9
2008-11-30;RIO DE JANEIRO;197,7
2008-12-31;RIO DE JANEIRO;130,7
2009-01-31;RIO DE JANEIRO;211,2
2009-02-28;RIO DE JANEIRO;76,9
2009-03-31;RIO DE JANEIRO;114,6
2009-04-30;RIO DE JANEIRO;97,2
2009-05-31;RIO DE JANEIRO;51
2009-06-30;RIO DE JANEIRO;61,4
2009-07-31;RIO DE JANEIRO;62,5
2009-08-31;RIO DE JANEIRO;28,9
2009-09-30;RIO DE JANEIRO;86,9
2009-10-31;RIO DE JANEIRO;176,7
2009-11-30;RIO DE JANEIRO;132,1
2009-12-31;RIO DE JANEIRO;287,5
2010-01-31;RIO DE JANEIRO;287,5
2010-02-28;RIO DE JANEIRO;87,3
2010-03-31;RIO DE JANEIRO;325,7
2010-04-30;RIO DE JANEIRO;280,4
2010-05-31;RIO DE JANEIRO;45,3
2010-06-30;RIO DE JANEIRO;42,7
2010-07-31;RIO DE JANEIRO;79
2010-08-31;RIO DE JANEIRO;20,9
2010-09-30;RIO DE JANEIRO;36,9
2010-10-31;RIO DE JANEIRO;118,5
2010-11-30;RIO DE JANEIRO;67,3
2010-12-31;RIO DE JANEIRO;291,6
2011-01-31;RIO DE JANEIRO;78,7
2011-02-28;RIO DE JANEIRO;8,5
2011-03-31;RIO DE JANEIRO;100,6
2011-04-30;RIO DE JANEIRO;164,5
2011-05-31;RIO DE JANEIRO;118,1
2011-06-30;RIO DE JANEIRO;32,7
2011-07-31;RIO DE JANEIRO;16,1
2011-08-31;RIO DE JANEIRO;9,3
2011-09-30;RIO DE JANEIRO;40,8
2011-10-31;RIO DE JANEIRO;109,8
2011-11-30;RIO DE JANEIRO;93,3
2011-12-31;RIO DE JANEIRO;116,1
2012-01-31;RIO DE JANEIRO;220,9
2012-02-29;RIO DE JANEIRO;62,8
2012-03-31;RIO DE JANEIRO;84,1
2012-04-30;RIO DE JANEIRO;45,4
2012-05-31;RIO DE JANEIRO;128,8
2012-06-30;RIO DE JANEIRO;71,1
2012-07-31;RIO DE JANEIRO;26,2
2012-08-31;RIO DE JANEIRO;17,9
2012-09-30;RIO DE JANEIRO;87,9
2012-10-31;RIO DE JANEIRO;66,4
2012-11-30;RIO DE JANEIRO;93,2
2012-12-31;RIO DE JANEIRO;37
2007-01-31;SAO JOSE DO RIO CLARO;287,5
2007-02-28;SAO JOSE DO RIO CLARO;262,5
2007-03-31;SAO JOSE DO RIO CLARO;241,5
2007-04-30;SAO JOSE DO RIO CLARO;57,9
2007-05-31;SAO JOSE DO RIO CLARO;25,7
2007-06-30;SAO JOSE DO RIO CLARO;15,9
2007-07-31;SAO JOSE DO RIO CLARO;null
2007-08-31;SAO JOSE DO RIO CLARO;0
2007-09-30;SAO JOSE DO RIO CLARO;19,6
2007-10-31;SAO JOSE DO RIO CLARO;198,1
2007-11-30;SAO JOSE DO RIO CLARO;309
2007-12-31;SAO JOSE DO RIO CLARO;252,8
2008-01-31;SAO JOSE DO RIO CLARO;297,9
2008-02-29;SAO JOSE DO RIO CLARO;302,2
2008-03-31;SAO JOSE DO RIO CLARO;174,6
2008-04-30;SAO JOSE DO RIO CLARO;206,8
2008-05-31;SAO JOSE DO RIO CLARO;,9
2008-06-30;SAO JOSE DO RIO CLARO;0
2008-07-31;SAO JOSE DO RIO CLARO;0
2008-08-31;SAO JOSE DO RIO CLARO;null
2008-09-30;SAO JOSE DO RIO CLARO;null
2008-10-31;SAO JOSE DO RIO CLARO;102
2008-11-30;SAO JOSE DO RIO CLARO;193,4
2008-12-31;SAO JOSE DO RIO CLARO;176,1
2009-01-31;SAO JOSE DO RIO CLARO;144,9
2009-02-28;SAO JOSE DO RIO CLARO;221,6
2009-03-31;SAO JOSE DO RIO CLARO;239,9
2009-04-30;SAO JOSE DO RIO CLARO;88,5
2009-05-31;SAO JOSE DO RIO CLARO;50,8
2009-06-30;SAO JOSE DO RIO CLARO;52,6
2009-07-31;SAO JOSE DO RIO CLARO;,9
2009-08-31;SAO JOSE DO RIO CLARO;17,8
2009-09-30;SAO JOSE DO RIO CLARO;120,5
2009-10-31;SAO JOSE DO RIO CLARO;174,6
2009-11-30;SAO JOSE DO RIO CLARO;186,4
2009-12-31;SAO JOSE DO RIO CLARO;206,2
2010-01-31;SAO JOSE DO RIO CLARO;521,6
2010-02-28;SAO JOSE DO RIO CLARO;238,8
2010-03-31;SAO JOSE DO RIO CLARO;207,5
2010-04-30;SAO JOSE DO RIO CLARO;26,4
2010-05-31;SAO JOSE DO RIO CLARO;6,5
2010-06-30;SAO JOSE DO RIO CLARO;44,3
2010-07-31;SAO JOSE DO RIO CLARO;0
2010-08-31;SAO JOSE DO RIO CLARO;0
2010-09-30;SAO JOSE DO RIO CLARO;0
2010-10-31;SAO JOSE DO RIO CLARO;134,3
2010-11-30;SAO JOSE DO RIO CLARO;null
2010-12-31;SAO JOSE DO RIO CLARO;307,2
2011-01-31;SAO JOSE DO RIO CLARO;390,2
2011-02-28;SAO JOSE DO RIO CLARO;449,2
2011-03-31;SAO JOSE DO RIO CLARO;229,7
2011-04-30;SAO JOSE DO RIO CLARO;143,7
2011-05-31;SAO JOSE DO RIO CLARO;,1
2011-06-30;SAO JOSE DO RIO CLARO;10,8
2011-07-31;SAO JOSE DO RIO CLARO;0
2011-08-31;SAO JOSE DO RIO CLARO;3,7
2011-09-30;SAO JOSE DO RIO CLARO;48,5
2011-10-31;SAO JOSE DO RIO CLARO;100
2011-11-30;SAO JOSE DO RIO CLARO;null
2011-12-31;SAO JOSE DO RIO CLARO;220,2
2012-01-31;SAO JOSE DO RIO CLARO;220
2012-02-29;SAO JOSE DO RIO CLARO;285,6
2012-03-31;SAO JOSE DO RIO CLARO;216,2
2012-04-30;SAO JOSE DO RIO CLARO;158,6
2012-05-31;SAO JOSE DO RIO CLARO;81,8
2012-06-30;SAO JOSE DO RIO CLARO;15,2
2012-07-31;SAO JOSE DO RIO CLARO;0
2012-08-31;SAO JOSE DO RIO CLARO;0
2012-09-30;SAO JOSE DO RIO CLARO;76,1
2012-10-31;SAO JOSE DO RIO CLARO;104
2012-11-30;SAO JOSE DO RIO CLARO;null
2012-12-31;SAO JOSE DO RIO CLARO;135,6
2007-01-31;JOAO PESSOA;33,8
2007-02-28;JOAO PESSOA;166,6
2007-03-31;JOAO PESSOA;187,1
2007-04-30;JOAO PESSOA;234,3
2007-05-31;JOAO PESSOA;240,6
2007-06-30;JOAO PESSOA;573,7
2007-07-31;JOAO PESSOA;143,8
2007-08-31;JOAO PESSOA;273,5
2007-09-30;JOAO PESSOA;73
2007-10-31;JOAO PESSOA;30,9
2007-11-30;JOAO PESSOA;34
2007-12-31;JOAO PESSOA;12,6
2008-01-31;JOAO PESSOA;80,6
2008-02-29;JOAO PESSOA;8,8
2008-03-31;JOAO PESSOA;299,3
2008-04-30;JOAO PESSOA;313,5
2008-05-31;JOAO PESSOA;335,9
2008-06-30;JOAO PESSOA;397,4
2008-07-31;JOAO PESSOA;294,1
2008-08-31;JOAO PESSOA;326,4
2008-09-30;JOAO PESSOA;86,8
2008-10-31;JOAO PESSOA;44,9
2008-11-30;JOAO PESSOA;6,6
2008-12-31;JOAO PESSOA;60,2
2009-01-31;JOAO PESSOA;57,7
2009-02-28;JOAO PESSOA;260,1
2009-03-31;JOAO PESSOA;138,8
2009-04-30;JOAO PESSOA;547,4
2009-05-31;JOAO PESSOA;521,2
2009-06-30;JOAO PESSOA;303,9
2009-07-31;JOAO PESSOA;419,8
2009-08-31;JOAO PESSOA;127,9
2009-09-30;JOAO PESSOA;77,1
2009-10-31;JOAO PESSOA;19,3
2009-11-30;JOAO PESSOA;45,8
2009-12-31;JOAO PESSOA;25,5
2010-01-31;JOAO PESSOA;110,9
2010-02-28;JOAO PESSOA;76,9
2010-03-31;JOAO PESSOA;30,9
2010-04-30;JOAO PESSOA;165,9
2010-05-31;JOAO PESSOA;111,7
2010-06-30;JOAO PESSOA;256,3
2010-07-31;JOAO PESSOA;222,4
2010-08-31;JOAO PESSOA;189
2010-09-30;JOAO PESSOA;92,4
2010-10-31;JOAO PESSOA;16
2010-11-30;JOAO PESSOA;10,1
2010-12-31;JOAO PESSOA;38,5
2011-01-31;JOAO PESSOA;223,4
2011-02-28;JOAO PESSOA;222
2011-03-31;JOAO PESSOA;66,2
2011-04-30;JOAO PESSOA;428
2011-05-31;JOAO PESSOA;484,7
2011-06-30;JOAO PESSOA;248,7
2011-07-31;JOAO PESSOA;425,8
2011-08-31;JOAO PESSOA;215,5
2011-09-30;JOAO PESSOA;36,5
2011-10-31;JOAO PESSOA;9,6
2011-11-30;JOAO PESSOA;45,2
2011-12-31;JOAO PESSOA;8,4
2012-01-31;JOAO PESSOA;206,4
2012-02-29;JOAO PESSOA;141,3
2012-03-31;JOAO PESSOA;71
2012-04-30;JOAO PESSOA;47
2012-05-31;JOAO PESSOA;216,5
2012-06-30;JOAO PESSOA;538,1
2012-07-31;JOAO PESSOA;290,5
2012-08-31;JOAO PESSOA;81,1
2012-09-30;JOAO PESSOA;36,7
2012-10-31;JOAO PESSOA;30,5
2012-11-30;JOAO PESSOA;2
2012-12-31;JOAO PESSOA;7,5
2007-01-31;IVINHEMA;155
2007-02-28;IVINHEMA;203,4
2007-03-31;IVINHEMA;103,1
2007-04-30;IVINHEMA;97,3
2007-05-31;IVINHEMA;56,6
2007-06-30;IVINHEMA;5,1
2007-07-31;IVINHEMA;162,6
2007-08-31;IVINHEMA;18,1
2007-09-30;IVINHEMA;3
2007-10-31;IVINHEMA;39,7
2007-11-30;IVINHEMA;209,7
2007-12-31;IVINHEMA;145,5
2008-01-31;IVINHEMA;237,7
2008-02-29;IVINHEMA;239,9
2008-03-31;IVINHEMA;48,3
2008-04-30;IVINHEMA;118,5
2008-05-31;IVINHEMA;55,9
2008-06-30;IVINHEMA;24,4
2008-07-31;IVINHEMA;1,2
2008-08-31;IVINHEMA;130,6
2008-09-30;IVINHEMA;80
2008-10-31;IVINHEMA;123,4
2008-11-30;IVINHEMA;217,8
2008-12-31;IVINHEMA;66,8
2009-01-31;IVINHEMA;238,7
2009-02-28;IVINHEMA;152,2
2009-03-31;IVINHEMA;69,8
2009-04-30;IVINHEMA;0
2009-05-31;IVINHEMA;141,2
2009-06-30;IVINHEMA;64,8
2009-07-31;IVINHEMA;145,3
2009-08-31;IVINHEMA;152,7
2009-09-30;IVINHEMA;93,9
2009-10-31;IVINHEMA;275,2
2009-11-30;IVINHEMA;192,4
2009-12-31;IVINHEMA;200,9
2010-01-31;IVINHEMA;247,4
2010-02-28;IVINHEMA;157,1
2010-03-31;IVINHEMA;98,2
2010-04-30;IVINHEMA;67,1
2010-05-31;IVINHEMA;113,3
2010-06-30;IVINHEMA;7,4
2010-07-31;IVINHEMA;49,8
2010-08-31;IVINHEMA;7,4
2010-09-30;IVINHEMA;409,3
2010-10-31;IVINHEMA;116,2
2010-11-30;IVINHEMA;159,9
2010-12-31;IVINHEMA;239,3
2011-01-31;IVINHEMA;220,2
2011-02-28;IVINHEMA;284,3
2011-03-31;IVINHEMA;148,2
2011-04-30;IVINHEMA;269,9
2011-05-31;IVINHEMA;7,8
2011-06-30;IVINHEMA;84,7
2011-07-31;IVINHEMA;111,9
2011-08-31;IVINHEMA;19,8
2011-09-30;IVINHEMA;66
2011-10-31;IVINHEMA;232,3
2011-11-30;IVINHEMA;171,4
2011-12-31;IVINHEMA;114,6
2012-01-31;IVINHEMA;144,1
2012-02-29;IVINHEMA;136
2012-03-31;IVINHEMA;81,5
2012-04-30;IVINHEMA;150,4
2012-05-31;IVINHEMA;90,4
2012-06-30;IVINHEMA;312,5
2012-07-31;IVINHEMA;16
2012-08-31;IVINHEMA;5
2012-09-30;IVINHEMA;130,8
2012-10-31;IVINHEMA;108,3
2012-11-30;IVINHEMA;151,4
2012-12-31;IVINHEMA;165,7
2007-01-31;ITACARAMBI;null
2007-02-28;ITACARAMBI;null
2007-03-31;ITACARAMBI;null
2007-04-30;ITACARAMBI;null
2007-05-31;ITACARAMBI;null
2007-06-30;ITACARAMBI;null
2007-07-31;ITACARAMBI;null
2007-08-31;ITACARAMBI;null
2007-09-30;ITACARAMBI;null
2007-10-31;ITACARAMBI;null
2007-11-30;ITACARAMBI;null
2007-12-31;ITACARAMBI;null
2008-01-31;ITACARAMBI;null
2008-02-29;ITACARAMBI;null
2008-03-31;ITACARAMBI;null
2008-04-30;ITACARAMBI;null
2008-05-31;ITACARAMBI;null
2008-06-30;ITACARAMBI;null
2008-07-31;ITACARAMBI;null
2008-08-31;ITACARAMBI;null
2008-09-30;ITACARAMBI;null
2008-10-31;ITACARAMBI;null
2008-11-30;ITACARAMBI;null
2008-12-31;ITACARAMBI;null
2009-01-31;ITACARAMBI;null
2009-02-28;ITACARAMBI;null
2009-03-31;ITACARAMBI;null
2009-04-30;ITACARAMBI;null
2009-05-31;ITACARAMBI;null
2009-06-30;ITACARAMBI;null
2009-07-31;ITACARAMBI;null
2009-08-31;ITACARAMBI;null
2009-09-30;ITACARAMBI;null
2009-10-31;ITACARAMBI;null
2009-11-30;ITACARAMBI;null
2009-12-31;ITACARAMBI;null
2010-01-31;ITACARAMBI;null
2010-02-28;ITACARAMBI;null
2010-03-31;ITACARAMBI;null
2010-04-30;ITACARAMBI;null
2010-05-31;ITACARAMBI;null
2010-06-30;ITACARAMBI;null
2010-07-31;ITACARAMBI;null
2010-08-31;ITACARAMBI;null
2010-09-30;ITACARAMBI;null
2010-10-31;ITACARAMBI;null
2010-11-30;ITACARAMBI;null
2010-12-31;ITACARAMBI;null
2011-01-31;ITACARAMBI;null
2011-02-28;ITACARAMBI;null
2011-03-31;ITACARAMBI;null
2011-04-30;ITACARAMBI;null
2011-05-31;ITACARAMBI;null
2011-06-30;ITACARAMBI;null
2011-07-31;ITACARAMBI;null
2011-08-31;ITACARAMBI;null
2011-09-30;ITACARAMBI;null
2011-10-31;ITACARAMBI;null
2011-11-30;ITACARAMBI;null
2011-12-31;ITACARAMBI;null
2012-01-31;ITACARAMBI;null
2012-02-29;ITACARAMBI;null
2012-03-31;ITACARAMBI;null
2012-04-30;ITACARAMBI;null
2012-05-31;ITACARAMBI;null
2012-06-30;ITACARAMBI;null
2012-07-31;ITACARAMBI;null
2012-08-31;ITACARAMBI;null
2012-09-30;ITACARAMBI;null
2012-10-31;ITACARAMBI;null
2012-11-30;ITACARAMBI;null
2012-12-31;ITACARAMBI;null
2007-01-31;ARACAJU;21,3
2007-02-28;ARACAJU;142,5
2007-03-31;ARACAJU;126,1
2007-04-30;ARACAJU;149,5
2007-05-31;ARACAJU;191
2007-06-30;ARACAJU;156,3
2007-07-31;ARACAJU;184
2007-08-31;ARACAJU;79,8
2007-09-30;ARACAJU;63,3
2007-10-31;ARACAJU;31,6
2007-11-30;ARACAJU;13,2
2007-12-31;ARACAJU;18,6
2008-01-31;ARACAJU;27,9
2008-02-29;ARACAJU;133,2
2008-03-31;ARACAJU;272,5
2008-04-30;ARACAJU;131,5
2008-05-31;ARACAJU;366
2008-06-30;ARACAJU;113,4
2008-07-31;ARACAJU;144,1
2008-08-31;ARACAJU;83,8
2008-09-30;ARACAJU;39,4
2008-10-31;ARACAJU;32,7
2008-11-30;ARACAJU;4
2008-12-31;ARACAJU;15,6
2009-01-31;ARACAJU;18,4
2009-02-28;ARACAJU;44,2
2009-03-31;ARACAJU;41,3
2009-04-30;ARACAJU;156,1
2009-05-31;ARACAJU;515,8
2009-06-30;ARACAJU;103,4
2009-07-31;ARACAJU;121,8
2009-08-31;ARACAJU;169,4
2009-09-30;ARACAJU;78,8
2009-10-31;ARACAJU;28,5
2009-11-30;ARACAJU;13,8
2009-12-31;ARACAJU;17,2
2010-01-31;ARACAJU;26,9
2010-02-28;ARACAJU;76,7
2010-03-31;ARACAJU;31,9
2010-04-30;ARACAJU;359
2010-05-31;ARACAJU;125,8
2010-06-30;ARACAJU;265,1
2010-07-31;ARACAJU;135,5
2010-08-31;ARACAJU;92,5
2010-09-30;ARACAJU;76,6
2010-10-31;ARACAJU;20,7
2010-11-30;ARACAJU;14
2010-12-31;ARACAJU;8,7
2011-01-31;ARACAJU;100,5
2011-02-28;ARACAJU;89,9
2011-03-31;ARACAJU;52,3
2011-04-30;ARACAJU;210,6
2011-05-31;ARACAJU;333,3
2011-06-30;ARACAJU;97,3
2011-07-31;ARACAJU;130,4
2011-08-31;ARACAJU;82,7
2011-09-30;ARACAJU;55,4
2011-10-31;ARACAJU;104,8
2011-11-30;ARACAJU;43,1
2011-12-31;ARACAJU;4,4
2012-01-31;ARACAJU;35,9
2012-02-29;ARACAJU;85,2
2012-03-31;ARACAJU;17,8
2012-04-30;ARACAJU;24,5
